ID2_W05v1_6,LONDD,LATDD,AbieEast,AbieWest,AcerEast,AcerWest,AlnuEast,AlnuWest,CeltEast,CeltWest,ChAmFlor,ChAmMid,CupXEast,CupXWest,FraxEast,FraxWest,Larix,LarixPse,PicEast,PicWest,PinEast,PinNE,PinSE,PinWest,QuerEast,QuerWest,TsugEast,TsugWest
200,-64.94,48.198,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
201,-65.95,48.967,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
202,-66.125,48.911,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
203,-71.717,58.867,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
204,-65.839,48.238,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
205,-72.067,58.233,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
206,-72,48.5,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
207,-155.033,67.683,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,,,
208,-146.483,68.333,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,1,,
209,-156.033,68.133,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,,,
210,-155.033,66.917,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,1
211,-156.45,66.967,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,,,1
212,-153.9,67.133,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,
213,-155.05,67.933,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,,,
214,-153.65,67.147,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,
215,-154.233,67.067,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,
216,-147.85,67.433,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,1,,
217,-145.217,68.267,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,1,,
218,-157.217,66.767,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,,,1
219,-143.15,66.583,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,1,,
220,-142.067,67.2,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,1,,
221,-152.6,67.25,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,
222,-151.267,64.333,,,,,,1,,,,1,,1,,,1,1,1,,,,,1,,,,1
223,-151.083,63.483,,,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,,,1
224,-145.7,63.067,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
225,-110.6,44.956,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
226,-110.567,64.117,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,1,,,0
227,-110.583,64.133,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,1,,,0
228,-119.483,56.767,,1,,,1,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
229,-83.254,30.622,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,1,0
230,-84.249,30.522,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,1,0
231,-75.25,58.583,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
232,-75.25,55.092,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
233,-75.017,55.833,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
234,-75.067,55.413,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
235,-75.7,55.067,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
236,-74.933,55.25,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
237,-75.95,55.117,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
238,-76.39,57.113,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
239,-76.378,57.117,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
240,-76.405,57.123,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
241,-76.415,57.123,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
242,-76.408,57.125,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
243,-73.517,55,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
244,-73.562,55,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
245,-73.542,55.002,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
246,-73.517,55.003,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
247,-73.55,55,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
248,-73.558,55.002,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
249,-73.545,55.003,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
250,-66.767,54.767,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
251,-66.767,54.767,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
252,-66.767,54.767,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
253,-74.945,56.023,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
254,-74.975,56.02,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
255,-75.25,55.117,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
256,-66.8,54.8,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
257,-66.8,54.8,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
258,-66.8,54.8,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
259,-74.583,55.625,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
260,-74.6,55.617,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
261,-75.255,58.585,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
262,-74.913,59.14,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
263,-74.95,59.158,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
264,-66.733,54.767,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
265,-74.9,56.943,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
266,-77.717,55.283,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
267,-77.718,55.287,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
268,-77.703,55.292,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
269,-77.7,55.292,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
270,-77.7,55.295,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
271,-66.75,54.767,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
272,-76.305,57.758,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
273,-76.11,57.725,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
274,-117.217,52.242,,1,,1,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
275,-71.575,41.158,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
276,-75.617,57.917,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
277,-93.734,44.296,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
278,-93.5,44.706,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
279,-93.62,44.471,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
280,-93.341,44.711,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
281,-93.433,44.627,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
282,-93.1,44.875,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
283,-113.65,48.8,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
284,-113.567,48.833,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
285,-113.45,48.85,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
286,-113.367,48.833,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
287,-113.3,48.85,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
288,-113.25,48.85,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
289,-113.167,48.767,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
290,-113.117,48.717,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
291,-113.117,48.55,,1,,1,,1,,,,1,,1,,,,1,1,1,,,,1,,,,1
292,-113.017,48.617,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
293,-112.967,48.533,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
294,-112.75,48.583,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
295,-112.183,48.733,,1,,,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
296,-111.917,48.75,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
297,-111.7,48.75,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
298,-111.417,48.75,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
299,-111.267,48.883,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
300,-111.117,48.917,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
301,-111.033,48.883,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
302,-110.983,48.95,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
303,-110.883,48.883,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,,,,1
304,-110.5,48.883,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,1,,,1
305,-110.117,48.8,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,1,,,1
306,-109.867,48.9,,1,,,,,,,,1,,1,1,,,1,,,,,,1,1,,,1
307,-109.617,48.75,,1,,,,,,,,1,,1,1,,,1,,1,,,,1,1,,,1
308,-108.95,48.867,,1,,,1,,,,,1,,1,1,,,1,1,,,,,1,1,,,1
309,-108.667,48.867,,1,,,1,,,,,1,,1,1,,,1,1,,,,,1,1,,,1
310,-108.467,48.867,,1,,,1,,,,,1,,1,1,,,1,1,,,,,1,1,,,1
311,-108.133,48.917,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,1
312,-107.783,48.833,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
313,-107.583,48.75,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
314,-107.283,48.733,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
315,-107.083,48.8,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
316,-106.8,48.883,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
317,-106.533,48.883,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
318,-106.233,48.867,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
319,-103.167,47.8,,,,,1,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
320,-102.7,47.967,,,,,1,,1,,,1,,,1,,,1,1,,,,,1,1,,,
321,-102.033,47.967,,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
322,-101.733,47.967,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
323,-101.217,47.967,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
324,-127.5,66.167,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
325,-126.167,65.833,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,1,,0
326,-128.167,65.75,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
327,-123.5,64.833,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,1,,0
328,-122.7,64.417,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,1,,0
329,-123.5,64.4,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,1,,0
330,-122.233,62.333,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
331,-120.433,63.817,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,,,0
332,-122.617,63.883,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,1,,0
333,-122.967,62.75,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
334,-122.967,63.217,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
335,-122.733,63.617,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
336,-121.05,62.167,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
337,-114.35,62.433,1,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,,,0
338,-120.05,61.2,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,,,0
339,-116.2,60.583,1,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,,,0
340,-116.75,55.633,,,,,1,1,,,,1,,,,,1,1,1,,1,1,,1,,,,1
341,-114.667,55.25,,1,,,1,1,,,,1,,,,,1,1,1,,1,1,,1,,,,1
342,-113.667,55.083,1,,,,1,1,,,,1,,,1,,1,0,1,,1,1,,,,,,1
343,-112.75,54.5,1,,,,1,1,,,,1,,,1,,1,0,1,,1,1,,,,,,1
344,-111.167,54.333,1,,,,1,1,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
345,-114.833,51.8,,1,,,1,1,,,,1,,1,,,,1,1,,,,,1,,,,1
346,-117.767,53.267,,1,,,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
347,-117.133,53.583,,1,,,1,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
348,-116.1,53.6,,1,,,1,1,,,,1,,1,,1,1,1,1,,,,,1,,,,1
349,-116.833,54.45,,1,,,1,1,,,,1,,1,,1,1,1,1,,1,1,,1,,,,1
350,-117.5,55.083,,1,,,1,1,,,,1,,1,,1,1,1,1,,1,1,,1,,1,,1
351,-115.667,54.467,,1,,,1,1,,,,1,,,,,1,1,1,,1,1,,1,,,,1
352,-117.5,57.5,1,,,,1,1,,,,1,,,,,1,1,1,,,,,1,,,,1
353,-111.333,53.933,1,,,,1,1,,,,1,,,1,,1,0,1,,1,1,,,1,,,1
354,-114.167,53.55,,1,,,1,1,,,,1,,,1,,1,1,1,,1,1,,1,,,,1
355,-117.9,52.7,,1,,1,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
356,-116.167,52.45,,1,,,1,1,,,,1,,1,,1,,1,1,1,,,,1,,,,1
357,-116.417,51.667,,1,,1,,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
358,-115.333,51.25,,1,,1,1,1,,,,1,,1,,1,,1,1,1,,,,1,,,,1
359,-114.25,49.567,,1,,1,,,,,,1,,1,,,,1,1,1,,,,1,,,,1
360,-110.717,52.083,,,,,1,,,,,1,,,1,,1,1,1,,,,,1,1,,,1
361,-110.4,51.45,,,,,1,,,,,1,,,1,,1,1,1,,,,,1,1,,,1
362,-112.167,51.367,,1,,,1,,,,,1,,,1,,1,1,1,,,,,1,1,,,1
363,-111.083,49.917,,1,,,1,,,,,1,,,1,,,1,1,,,,,1,1,,,1
364,-112.417,49.8,,1,,,,,,,,1,,,1,,,1,1,,,,,1,,,,1
365,-114.167,51.167,,1,,,1,1,,,,1,,1,,,,1,1,,,,,1,,,,1
366,-70.208,41.283,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
367,-93.35,43.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
368,-119.008,37.596,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
369,-119.068,37.663,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
370,-109.517,42.317,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
371,-109.033,42.3,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
372,-108.867,42.45,,1,,1,,1,,,,1,,1,,,,1,,1,,,,1,,1,,1
373,-108.717,42.55,,1,,1,,1,,,,1,,1,,,,1,,1,,,,1,,1,,1
374,-108.5,42.95,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
375,-108.117,43.367,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
376,-108.183,43.467,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
377,-108.117,43.8,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
378,-107.533,44.017,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
379,-107.25,44.167,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
380,-107.133,44.167,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
381,-106.933,44.317,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
382,-106.733,44.333,,1,,1,,1,1,,,1,,1,1,,,1,,1,,,,1,,,,1
383,-105.533,44.283,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
384,-105.167,44.267,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
385,-104.917,44.3,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
386,-104.183,44.533,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
387,-103.717,44.333,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
388,-103.417,44.417,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
389,-102.85,44.517,,,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
390,-102.45,44.583,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
391,-102.067,44.667,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
392,-102,45.033,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
393,-102,45.033,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
394,-101.2,45,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
395,-100.35,45.067,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
396,-99.333,45.033,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
397,-98.75,44.9,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
398,-98.75,44.9,,,,,1,,1,,,1,1,,1,,,1,1,,,,,1,1,,,
399,-97.467,44.883,1,,,,1,,1,,,1,1,,1,,,0,1,,1,1,,,1,,1,0
400,-119.258,37.908,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
401,-94.5572,44.8031,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
402,-93.688,45.425,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
403,-93.704,46.128,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
404,-95.167,47.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
405,-94.917,47.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
406,-96.017,45.761,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
407,-95.733,47.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
408,-95.915,46.174,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
409,-93.508,45.333,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
410,-94.753,46.219,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
411,-95.558,47.165,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
412,-92.467,46.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
413,-95.75,47.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
414,-95.783,47.217,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
415,-95.872,47.19,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
416,-93.983,45.429,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
417,-93.117,44.758,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
418,-92.87,46.353,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
419,-93.613,44.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
420,-93.694,44.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
421,-93.103,46.086,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
422,-93.364,45.749,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
423,-95.698,47.178,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
424,-93.68,46.068,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
425,-93.273,45.781,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
426,-93.733,45.133,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
427,-95.775,47.188,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
428,-96.167,47.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
429,-95.833,47.209,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
430,-94.2,44.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
431,-96.25,46.662,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
432,-93.467,45.725,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
433,-93.408,45.572,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
434,-93.522,45.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
435,-93.981,45.41,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
436,-93.168,45.849,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
437,-99.233,47.15,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
438,-94.113,47.081,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
439,-79.48,43.64,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
440,-79.49,43.64,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
441,-79.5,43.65,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
442,-95.008,47.244,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
443,-95.008,47.244,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
444,-95.575,46.922,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
445,-95.575,46.922,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
446,-93.783,46.133,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
447,-104,50.78,1,,,,1,,1,,,1,,,1,,1,0,1,,1,1,,,1,,,0
448,-93.831,44.227,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
449,-93.567,44.589,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
450,-77.433,45.033,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
451,-89.324,48.422,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
452,-77.917,44.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
453,-88.74,48.56,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
454,-59.367,47.862,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
455,-80.117,47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
456,-79.98,44.85,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
457,-76.9,43.51,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
458,-79.47,43.64,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
459,-78.15,43.557,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
460,-94.25,51.383,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
461,-127.05,65.217,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
462,-127.75,65.517,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
463,-128.567,65.683,,,,,1,1,,,,1,,,,,1,1,1,,,,,1,,1,,
464,-97.117,30.367,,,,,1,,1,,,1,1,,1,,,0,,1,1,,1,,1,,,0
465,-107.26,44.179,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
466,-70.058,41.275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
467,-70.058,41.275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
468,-70.133,41.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
469,-70.183,41.258,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
470,-69.983,41.275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
471,-70.167,41.258,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
472,-70.133,41.275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
473,-70.017,41.283,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
474,-70.017,41.283,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
475,-70.05,41.275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
476,-70.008,41.283,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
477,-70.017,41.275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
478,-70.017,41.308,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
479,-70.008,41.292,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
480,-70.008,41.308,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
481,-94.967,47.558,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
482,-94.75,46.867,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
